DATAFLOW,LAST UPDATE,freq,declarant,partner,product,flow,stat_regime,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2018-08,26381.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2018-09,26354.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2018-10,31899.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2018-11,20312.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2018-12,24749.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-01,37961.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-02,36371.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-03,43414.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-04,39336.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-05,38234.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-06,28547.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-07,25365.4,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-08,25624.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-09,39644.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-10,26789.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-11,31193.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2019-12,13317.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-01,17903.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-02,15957.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-03,15531.4,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-04,21107.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-05,23348.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-06,38532.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-07,33250.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-08,23219.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-09,18940.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-10,15703.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-11,14197.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2020-12,7730.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-01,13174.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-02,8783.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-03,11918.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-04,13924.5,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-05,20659.5,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-06,25821.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-07,15426.1,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-08,21240.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-09,26731.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-10,15523.0,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-11,17684.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2021-12,11463.8,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-01,21132.5,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-02,26735.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-03,45541.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-04,35366.9,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-05,50572.7,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-06,40628.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-07,23819.6,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-08,29718.2,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-09,32035.1,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,QUANTITY_TON,2022-10,20320.3,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-01,3554.17,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-02,2477.73,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-03,4351.96,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-04,1659.52,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-05,5262.39,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-06,4485.39,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-07,2359.71,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-08,4100.51,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-09,2839.90,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-10,5131.59,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-11,2968.13,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2015-12,4287.41,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-01,2618.53,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-02,2845.41,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-03,7897.78,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-04,4498.72,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-05,6080.18,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-06,10030.56,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-07,2976.92,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-08,2119.97,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-09,2138.51,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-10,866.05,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-11,2303.97,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2016-12,1325.24,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-01,1617.90,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-02,1523.73,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-03,2384.03,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-04,4011.25,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-05,6319.83,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-06,5633.52,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-07,5184.29,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-08,5492.06,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-09,11059.71,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-10,6907.26,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-11,5431.69,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2017-12,8159.35,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-01,7358.07,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-02,9152.25,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-03,7666.24,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-04,8580.35,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-05,9151.36,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-06,9968.29,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-07,5214.98,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-08,4957.97,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-09,4988.37,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-10,6286.36,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-11,4283.20,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2018-12,4896.35,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-01,7644.53,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-02,7387.44,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-03,8726.43,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-04,7668.42,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-05,7517.68,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-06,5541.40,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-07,4996.39,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-08,4533.06,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-09,6922.31,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-10,4594.34,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-11,5464.01,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2019-12,2371.30,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-01,3238.06,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-02,2923.13,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-03,2740.43,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-04,3893.56,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-05,4456.05,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-06,7187.81,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-07,6246.91,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-08,4395.13,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-09,3377.68,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-10,2839.74,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-11,2724.73,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2020-12,1455.27,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-01,2519.00,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-02,1718.64,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-03,2450.29,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-04,2855.56,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-05,4322.44,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-06,5690.72,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-07,3474.87,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-08,4514.63,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-09,5793.67,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-10,3636.55,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-11,4188.05,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2021-12,2853.28,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-01,5388.69,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-02,7212.93,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-03,12112.25,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-04,10332.25,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-05,14838.19,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-06,13238.47,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-07,7609.99,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-08,9421.74,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-09,9785.93,
ESTAT:DS-057380(1.0),13/01/23 14:16:00,M,004,0001,100199,1,1,VALUE_1000EURO,2022-10,6617.93,
